z,zErr,specClass,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z
1.72692,1.42808E-3,3,19.512228,19.290379,18.928698,18.425568,18.193624,0.033415,0.018514,0.021561,0.017394,0.028992
3.38412,9.50123E-4,3,24.80632,20.484467,19.552494,19.392624,19.180046,1.291608,0.03191,0.021469,0.025976,0.053823
0.662779,1.05161E-3,3,19.5508,19.131016,19.141699,19.101452,19.137993,0.031407,0.017283,0.016162,0.020117,0.047323
3.22173,6.69202E-3,4,21.321011,19.323524,18.979359,18.901831,18.913071,0.104794,0.018825,0.016518,0.015719,0.043265
1.15874,1.99814E-3,3,19.695959,19.470413,19.168449,19.157488,19.156668,0.035228,0.023213,0.013946,0.025489,0.048141
1.86764,1.74477E-3,3,19.601511,19.486774,19.395958,19.097982,19.038439,0.031246,0.023087,0.020049,0.026023,0.048548
3.43665,5.02425E-4,3,24.264128,20.364372,19.825645,19.692091,19.550091,0.995347,0.025284,0.020963,0.029688,0.063868
1.98046,6.47565E-3,3,19.790676,19.545462,19.286919,19.178608,18.987055,0.033892,0.017895,0.021189,0.031086,0.042482
2.04094,1.36352E-3,3,19.591356,19.408216,19.276266,19.170525,18.914814,0.038525,0.031095,0.015402,0.019579,0.042182
1.60986,3.47239E-3,3,19.526094,19.278927,19.09306,18.863087,18.841667,0.03197,0.023367,0.012922,0.017196,0.037807
1.01552,1.63145E-3,3,24.695484,22.415365,21.124451,20.643225,20.718401,0.949476,0.090913,0.045356,0.051387,0.167363
2.63532,8.40515E-4,4,19.791735,19.236549,19.114868,19.059149,18.890312,0.044668,0.037675,0.014437,0.026355,0.059407
1.47076,1.81276E-3,3,19.249226,19.054041,18.975073,18.830723,18.832781,0.039373,0.033153,0.022939,0.021828,0.057147
2.20781,1.57788E-3,3,19.420843,19.024393,19.073547,18.967199,18.707291,0.039845,0.013051,0.020304,0.030624,0.046667
3.28853,3.32235E-3,4,22.551554,20.059206,19.854099,19.855019,19.937105,0.351062,0.023912,0.021739,0.036541,0.116816
1.57632,1.70875E-3,3,19.5119,19.216965,19.106123,18.818043,18.858891,0.040132,0.015419,0.015988,0.016659,0.049597
1.66045,1.53176E-3,3,19.485508,19.2136,19.092644,18.847908,18.772915,0.036394,0.023891,0.022418,0.021157,0.047383
1.7146,1.83742E-3,3,19.457891,19.319914,19.342537,19.050783,19.151428,0.037205,0.019798,0.025483,0.033081,0.077622
4.14135,5.48703E-4,4,25.382978,21.080866,19.343042,19.219326,19.224363,0.827732,0.035837,0.021045,0.019866,0.062799
1.69402,1.91906E-3,3,19.695257,19.483545,19.341763,19.066032,18.958239,0.035243,0.023899,0.033944,0.028155,0.048989
0.567115,9.70112E-4,3,21.849756,21.504673,20.797909,19.601603,20.318327,0.188392,0.055857,0.047663,0.034315,0.13926
1.46885,1.94757E-3,3,19.557457,19.34494,19.120924,18.96821,19.136606,0.031131,0.016263,0.015264,0.031988,0.04975
1.20321,1.34425E-3,3,20.032906,19.409018,18.96677,18.894852,18.865257,0.040369,0.026549,0.019142,0.019741,0.037685
1.51027,1.93381E-3,3,19.664818,19.363991,19.290125,19.148367,19.167072,0.03502,0.018745,0.020563,0.019733,0.050863
1.42936,2.59639E-3,3,19.198236,19.152687,19.005165,18.915606,18.987741,0.029166,0.021331,0.018664,0.018641,0.041303
0.688079,1.02573E-3,3,19.421907,19.052092,19.027998,19.107552,19.005022,0.027012,0.018537,0.017059,0.021938,0.041242
3.87993,1.19315E-3,3,24.179415,21.535917,20.337708,20.172791,19.878754,0.844828,0.049745,0.027953,0.036157,0.07998
1.03944,1.63417E-3,3,19.282257,19.239731,19.00676,19.127562,19.240625,0.024116,0.019485,0.015136,0.0208,0.048206
3.01155,0.010136,4,21.9554,20.35623,20.164938,20.188576,20.283045,0.162152,0.025754,0.025028,0.037493,0.123822
3.46919,6.29239E-4,4,24.320457,19.811157,19.115501,18.971651,18.843849,0.85265,0.021523,0.015398,0.019548,0.03694
1.27791,2.30341E-3,3,19.224293,19.166342,18.888847,18.884289,18.967255,0.023192,0.018416,0.01537,0.019332,0.041248
1.70074,1.78806E-3,3,19.4974,19.357534,19.208208,18.939014,18.820841,0.027202,0.022783,0.015655,0.021498,0.035314
1.05403,1.74714E-3,3,19.356678,19.282999,19.037092,19.125408,19.085911,0.029126,0.022298,0.01789,0.031465,0.048405
1.77614,1.5889E-3,3,19.275871,19.253119,19.311146,19.085464,19.201878,0.025176,0.013972,0.021657,0.021933,0.048923
2.06213,1.87224E-3,3,18.939939,19.010492,18.894623,18.73444,18.411802,0.028885,0.024566,0.035558,0.029421,0.044301
1.52231,1.73418E-3,3,19.695814,19.389208,19.185822,18.883463,18.90221,0.043849,0.025386,0.036279,0.03021,0.056712
1.85716,2.03847E-3,3,19.074892,19.063765,18.958845,18.769398,18.781284,0.027391,0.024636,0.026136,0.029727,0.045679
3.43951,1.11447E-3,3,22.975109,20.316858,19.757505,19.606741,19.428856,0.563983,0.035331,0.035459,0.03611,0.077296
1.06111,1.75887E-3,3,19.551685,19.255653,18.954079,18.902048,18.761765,0.038661,0.030949,0.032127,0.030262,0.047975
1.46119,1.3757E-3,3,19.237249,19.023718,18.735872,18.588793,18.534334,0.026565,0.018907,0.027617,0.025364,0.035719
1.34164,1.47555E-3,3,19.972528,19.583134,19.135799,18.954659,18.830004,0.045443,0.027923,0.01542,0.020013,0.041267
1.70425,2.77951E-3,3,19.286932,19.076674,18.965694,18.638592,18.656857,0.031335,0.017538,0.021718,0.021586,0.03836
3.22125,8.28305E-4,4,22.964565,20.248428,20.03656,20.014952,20.109943,0.989017,0.022515,0.026082,0.036192,0.114295
1.58618,1.99662E-3,3,19.8256,19.478458,19.327562,19.090425,19.144051,0.038371,0.020333,0.024526,0.031076,0.055654
1.61953,2.15422E-3,3,19.484938,19.174631,18.943043,18.665857,18.736694,0.03065,0.025453,0.017105,0.021942,0.038264
1.08256,1.78113E-3,3,19.328501,19.028372,18.686909,18.819176,18.791592,0.032346,0.018373,0.021826,0.025542,0.038858
1.81713,4.10374E-4,3,20.146605,19.727592,19.181028,18.930464,18.798862,0.040712,0.02424,0.020171,0.025726,0.040833
3.21365,1.56973E-3,3,19.716461,19.131092,18.991648,18.907766,18.677387,0.057676,0.019136,0.018026,0.021605,0.038733
0.746732,1.07949E-3,3,19.592722,19.209005,19.035776,19.102749,18.827246,0.032487,0.022215,0.021323,0.019187,0.038315
1.8199,1.89815E-3,3,19.338705,19.081593,18.806536,18.287741,18.182724,0.027116,0.020058,0.024827,0.018084,0.030038
3.15499,8.6111E-4,4,23.302891,19.803583,19.457685,19.30916,19.27372,3.963359,0.02368,0.025132,0.026945,0.0513
1.81889,1.8104E-3,3,19.776325,19.665962,19.416904,19.032516,19.028076,0.03641,0.022947,0.020727,0.022349,0.043443
1.21829,2.20946E-3,3,19.153681,19.143213,18.786535,18.86661,18.9963,0.029293,0.024201,0.016966,0.025871,0.043309
1.93409,2.90218E-3,3,19.757545,19.442144,19.28021,19.119284,18.990871,0.038303,0.020657,0.022419,0.022078,0.045139
1.95935,1.5172E-3,3,19.429714,19.353653,19.227999,19.113483,19.03261,0.027588,0.021818,0.018128,0.022003,0.043715
1.97736,1.60072E-3,3,19.209232,19.252369,19.175163,18.995914,18.858557,0.029286,0.024882,0.017508,0.018441,0.039373
2.97338,1.04808E-3,3,20.441645,19.142279,19.031471,19.128073,19.024271,0.055205,0.024659,0.016849,0.018953,0.042888
2.25209,1.82801E-3,3,19.998659,19.490099,19.227919,19.145559,18.919106,0.039293,0.026455,0.02345,0.020886,0.04219
3.09395,7.13837E-4,4,21.569309,19.882624,19.723118,19.582027,19.657341,0.128699,0.031808,0.026844,0.024478,0.072964
0.55498,1.62383E-3,3,19.626518,19.256563,19.335115,19.096659,18.977995,0.032442,0.023002,0.024485,0.017089,0.044335
3.0429,1.07596E-3,4,21.800993,19.895002,19.648634,19.496208,19.38249,0.16125,0.033787,0.030685,0.026028,0.058937
2.1452,2.43198E-3,3,19.419996,19.25148,19.142406,18.919218,18.668224,0.027152,0.027604,0.016844,0.018991,0.035677
1.53426,2.11133E-3,3,20.278301,19.617716,19.171705,18.779905,18.723417,0.049026,0.028766,0.016944,0.018382,0.036267
3.34117,7.51477E-4,3,23.262369,20.762608,20.331207,20.185432,20.182013,0.726863,0.036548,0.027547,0.033856,0.116119
3.78987,0.01036,4,24.122551,20.724825,19.539566,19.448889,19.38974,0.932177,0.036469,0.019965,0.024676,0.063744
2.78622,1.18693E-3,4,23.04962,20.631252,20.351421,20.133915,19.913319,0.49047,0.033525,0.029793,0.034188,0.099779
2.05584,1.60734E-3,3,19.347845,19.219904,19.199881,19.099039,18.89496,0.028136,0.025003,0.016102,0.01893,0.046503
1.7521,1.74595E-3,3,19.672062,19.514017,19.411749,18.982256,18.839598,0.041129,0.025192,0.023946,0.016988,0.047052
3.13142,6.69255E-3,4,23.139194,20.440001,20.123943,19.920597,19.671497,0.416839,0.041269,0.029685,0.0348,0.091677
1.88461,1.40249E-3,3,19.240084,19.205585,19.183376,18.915037,18.913603,0.027088,0.026494,0.017753,0.021388,0.045532
0.99307,1.78411E-3,3,19.194412,19.00375,18.717611,18.784811,18.740198,0.027665,0.027737,0.023394,0.024994,0.04306
0.950155,1.1858E-3,3,19.083633,19.014959,18.896376,18.898743,18.744314,0.028008,0.022741,0.019159,0.02542,0.036397
1.79279,1.96633E-3,3,19.435263,19.26305,19.177866,18.937744,18.878193,0.036948,0.018304,0.016219,0.02182,0.045599
2.64229,6.25195E-4,3,23.254829,20.633394,20.036114,19.499025,19.082819,0.617122,0.028758,0.021518,0.021732,0.044029
1.32782,1.9068E-3,3,19.541872,19.35144,18.956398,18.834421,18.837034,0.035176,0.021197,0.015875,0.014981,0.034771
1.20273,1.64675E-3,3,19.824686,19.582031,19.253994,18.972569,18.712969,0.04289,0.026819,0.020675,0.021247,0.036831
3.1369,6.7753E-4,4,21.713646,20.127363,19.831373,19.848852,19.877775,0.186994,0.024474,0.024147,0.031421,0.08123
1.49751,2.21111E-3,3,19.846567,19.551052,19.084663,18.830488,18.836935,0.04416,0.021768,0.019091,0.015139,0.037516
0.812573,1.39993E-3,3,19.314192,19.058601,18.9349,18.973013,18.784851,0.031854,0.027258,0.02201,0.018342,0.037548
3.11586,8.68738E-4,4,22.112947,20.031906,19.664001,19.423965,19.260925,0.247287,0.023,0.021626,0.023836,0.050234
3.32554,8.19892E-4,4,24.565531,20.407465,19.953876,19.79723,19.677986,1.223555,0.026927,0.022384,0.026164,0.07367
2.60519,1.31039E-3,3,19.710072,19.092258,19.043089,19.048098,18.989561,0.039103,0.019763,0.016217,0.019612,0.042106
2.29348,1.58956E-3,3,19.77874,19.226383,19.195122,19.115023,18.883539,0.039717,0.018355,0.019636,0.017589,0.041454
1.70179,1.1863E-3,3,19.596807,19.456358,19.277733,18.965202,18.896654,0.038302,0.023792,0.020502,0.01536,0.055676
1.57105,1.61795E-3,3,20.229834,19.697405,19.387875,19.066624,18.978514,0.0575,0.023711,0.022722,0.02,0.046152
0.989866,9.47118E-4,3,19.774248,19.074337,18.915464,18.957264,18.634371,0.042518,0.021718,0.015763,0.018474,0.041876
1.24447,1.94127E-3,3,19.538187,19.231443,18.937233,19.053127,19.128557,0.03483,0.020886,0.020447,0.02059,0.052232
1.70995,1.57081E-3,3,19.712162,19.552452,19.389158,19.123453,19.191206,0.03808,0.019676,0.019533,0.019005,0.052053
1.35541,1.59333E-3,3,19.037975,19.298594,18.949694,19.019712,18.993055,0.035287,0.027554,0.022606,0.028315,0.042099
3.13693,7.08105E-4,4,21.443647,19.282871,18.879868,18.822586,18.765644,0.138308,0.023685,0.018312,0.022621,0.038955
1.42217,1.62291E-3,3,19.590054,19.598444,19.244692,19.105968,19.266697,0.031355,0.019958,0.017378,0.019541,0.049578
3.78741,5.09452E-3,4,23.747625,21.221615,20.028826,19.99848,19.901157,0.763225,0.039493,0.022315,0.0261,0.078649
3.43834,9.047E-4,3,24.840963,21.097187,20.280952,20.11762,20.139524,0.920354,0.035671,0.02874,0.029592,0.094319
1.916,1.59664E-3,3,19.243176,19.068295,18.89312,18.655478,18.561012,0.028162,0.016358,0.020961,0.01559,0.03067
1.49387,2.14355E-3,3,19.534267,19.398226,19.247711,19.056486,19.028898,0.033351,0.023648,0.022672,0.020021,0.042175
1.16116,1.54669E-3,3,19.312157,19.14579,18.906698,18.802086,18.782589,0.02829,0.022539,0.015018,0.019507,0.037039
2.10073,1.90043E-3,3,19.344158,19.158236,18.96244,18.717812,18.449617,0.031605,0.016164,0.020263,0.021123,0.034033
1.17538,1.72482E-3,3,19.498018,19.234913,18.637196,18.40839,18.376593,0.034972,0.023665,0.019016,0.015689,0.0269
1.25863,1.33106E-3,3,19.332985,19.314972,19.025354,19.088491,19.259113,0.027039,0.0289,0.016215,0.022102,0.051798
3.87966,6.46836E-4,4,23.076645,21.018116,19.755974,19.663326,19.662601,0.433198,0.035249,0.019814,0.023442,0.072999
3.13903,7.02215E-4,3,23.249033,20.823263,20.359463,20.208101,20.230177,0.507867,0.030509,0.02763,0.03525,0.113225
1.65584,1.654E-3,3,19.791119,19.399303,19.312258,19.025761,19.068714,0.035751,0.017565,0.021703,0.025182,0.051013
1.0438,1.6151E-3,3,19.602995,19.215219,18.876663,18.860159,18.759869,0.035567,0.022164,0.022138,0.022462,0.037434
4.16018,6.11208E-4,4,23.214302,22.363522,20.32609,20.11404,19.986013,0.531244,0.094863,0.026957,0.032719,0.098089
1.91152,9.44102E-4,3,19.580675,19.45038,19.343128,19.048193,18.989395,0.031965,0.016995,0.016354,0.02065,0.046394
3.89083,5.3004E-4,3,25.245287,20.458523,19.193956,18.943806,18.882311,0.867331,0.026035,0.017041,0.019183,0.042911
1.58709,2.40644E-3,3,19.496597,19.182276,19.140945,18.949413,18.975109,0.030946,0.015341,0.017714,0.019941,0.046204
1.37559,1.60521E-3,3,19.392223,19.427166,19.053083,19.036053,19.068066,0.030014,0.027832,0.019075,0.01649,0.058491
1.49108,1.99865E-3,3,19.986393,19.517679,19.293964,19.036905,19.156738,0.043402,0.028141,0.019916,0.016765,0.06083
1.52453,2.32029E-3,3,19.801804,19.608828,19.367167,19.142881,19.101227,0.038377,0.031776,0.025011,0.023957,0.050149
1.74238,2.07221E-3,3,19.388966,19.255636,19.270838,19.037102,19.126562,0.036444,0.017748,0.019993,0.024537,0.058667
1.60876,2.10002E-3,3,19.317566,19.098167,19.016367,18.781557,19.006895,0.02998,0.020604,0.025222,0.02073,0.048475
1.77057,1.45927E-3,3,19.115284,19.01339,18.962631,18.831635,18.805424,0.028118,0.020236,0.016408,0.022124,0.042329
4.20343,5.93574E-4,4,24.37743,22.419569,20.545095,20.088064,19.559498,1.011073,0.09358,0.030667,0.030446,0.076071
1.84655,1.44372E-3,3,19.545366,19.500191,19.450169,19.159031,19.154491,0.03402,0.02199,0.02281,0.018618,0.057312
1.19819,1.21797E-3,3,19.453047,19.357971,19.123821,18.912838,18.780659,0.030641,0.016916,0.021887,0.017524,0.043128
1.44398,1.55764E-3,3,19.362928,19.327961,19.126894,19.011419,19.031393,0.033064,0.016125,0.015984,0.019887,0.049941
1.22818,1.70126E-3,3,19.247932,19.049959,18.756449,18.749662,18.937792,0.029276,0.017779,0.012772,0.022157,0.047978
0.607106,1.49431E-3,3,19.360384,19.003422,19.096745,18.949066,18.965919,0.030163,0.018094,0.017221,0.017366,0.05147
2.02173,8.55598E-4,3,19.308538,19.001396,18.679968,18.505154,18.320351,0.029664,0.020463,0.016461,0.017623,0.032753
3.39924,1.29506E-3,3,25.025177,20.779408,20.284119,20.065985,19.744648,1.117949,0.030189,0.030714,0.03198,0.097091
1.70402,2.93888E-3,3,19.430777,19.306484,19.333681,19.086723,19.151964,0.036348,0.01848,0.019672,0.022132,0.05755
2.18851,2.2317E-3,3,19.265175,19.036686,19.057344,18.791908,18.531778,0.034174,0.018014,0.020115,0.018957,0.038376
1.56772,1.92652E-3,3,20.235376,19.451717,19.008282,18.622879,18.48447,0.054123,0.020568,0.017832,0.016539,0.036863
1.91373,2.21249E-3,3,19.779888,19.55357,19.41567,19.103912,18.99131,0.037331,0.018269,0.017881,0.018606,0.056057
1.65944,2.19126E-3,3,19.494141,19.299873,19.218733,19.007065,18.915947,0.034072,0.017628,0.021241,0.019924,0.05209
4.8514,5.57289E-4,3,24.319864,24.508532,21.356796,19.646751,19.577137,1.08696,0.476003,0.060306,0.02499,0.086338
1.51261,1.86367E-3,3,19.941767,19.434277,19.012501,18.761646,18.596615,0.040065,0.023419,0.019211,0.021551,0.038158
1.13149,1.43518E-3,3,19.412788,19.388145,19.1094,19.102695,19.259375,0.026353,0.018725,0.022009,0.019191,0.046384
1.29001,1.59112E-3,3,19.259787,19.244572,18.84519,18.806988,18.838846,0.026628,0.017348,0.01603,0.018489,0.037168
3.11354,6.74069E-4,4,23.478806,20.224049,20.037298,20.186729,19.982203,0.55014,0.023096,0.022139,0.033578,0.081484
2.07453,1.81816E-3,3,19.351576,19.270796,19.268923,19.091316,18.881912,0.030422,0.026263,0.020886,0.024479,0.036769
1.41506,2.551E-3,3,19.462412,19.219151,19.000116,18.910574,18.846989,0.029947,0.017986,0.021098,0.022428,0.039606
1.52266,1.62657E-3,3,19.448597,19.325249,19.218777,19.074026,19.10273,0.027014,0.017038,0.017584,0.01815,0.045957
1.49235,1.96646E-3,3,19.676912,19.360344,19.233278,19.032227,19.130211,0.029579,0.027857,0.019311,0.020273,0.042864
1.0618,1.45175E-3,3,19.037659,19.000278,18.774281,18.891888,18.992252,0.025867,0.023411,0.021441,0.030001,0.050134
1.85043,1.38368E-3,3,19.369598,19.287649,19.299603,19.100262,19.175999,0.029498,0.023147,0.019257,0.022272,0.045096
2.06261,1.50235E-3,3,19.135485,19.063223,18.979267,18.853535,18.69636,0.037809,0.022256,0.019268,0.01674,0.032464
3.33824,6.49423E-4,4,24.494505,20.699728,20.26969,20.186558,20.10301,0.847041,0.032575,0.025917,0.035174,0.097853
0.569466,6.35088E-4,3,20.55649,19.734833,19.432518,19.084904,18.909258,0.054561,0.018064,0.015445,0.016893,0.039153
0.808027,1.03196E-3,3,19.416346,19.013414,18.888287,19.026344,18.792566,0.028487,0.016183,0.016402,0.020445,0.035142
1.34782,1.67598E-3,3,19.457378,19.28389,19.016077,19.051043,19.182705,0.028533,0.018405,0.019595,0.022161,0.049049
1.23595,2.81602E-3,3,19.188475,19.375347,19.005615,19.073595,19.230534,0.027422,0.019488,0.019785,0.020171,0.049939
2.08915,2.55401E-3,3,19.496317,19.302662,19.215302,19.127466,18.988478,0.029086,0.017873,0.018163,0.018161,0.042854
3.10919,1.1299E-3,4,24.043293,20.30258,20.357197,19.938225,19.589247,0.807759,0.023917,0.030622,0.032577,0.073699
0.936983,9.19012E-4,3,20.010948,19.436699,18.943529,18.609409,18.197363,0.038419,0.026287,0.019562,0.01982,0.026493
1.29556,1.42963E-3,3,18.946789,19.105232,18.613405,18.686203,18.814981,0.022216,0.01975,0.014207,0.018474,0.040136
2.03213,1.69773E-3,3,20.035873,19.37429,18.976919,18.755772,18.449564,0.043971,0.021287,0.017222,0.019255,0.029725
1.64013,2.29486E-3,3,19.845413,19.473177,19.369463,19.147816,19.159225,0.040088,0.021333,0.021859,0.019139,0.059583
1.15488,1.38247E-3,3,19.507076,19.434053,19.119705,19.120325,19.176907,0.041716,0.02351,0.015585,0.022396,0.056632
1.34952,2.28468E-3,3,19.761969,19.290382,18.675587,18.457697,18.384146,0.045972,0.02314,0.014052,0.019102,0.031251
1.27689,1.46349E-3,3,19.597771,19.365862,19.069458,18.962345,18.972359,0.035297,0.020846,0.021158,0.018433,0.042642
3.7447,8.08171E-4,3,22.535749,19.69693,18.59734,18.506624,18.425072,0.286931,0.021438,0.014921,0.019331,0.02797
1.75198,1.42147E-3,3,19.528614,19.444855,19.37089,19.075115,19.112127,0.032876,0.023989,0.019316,0.021546,0.043758
1.4838,1.88513E-3,3,19.549047,19.45384,19.189854,19.034691,19.149557,0.029227,0.025683,0.021104,0.017629,0.044074
1.26522,2.24841E-3,3,19.458963,19.27076,18.873159,18.784378,18.740555,0.02898,0.031008,0.017614,0.019148,0.037154
1.90955,2.14482E-3,3,19.264896,19.029238,18.981613,18.842016,18.745863,0.02741,0.022053,0.020012,0.02005,0.032185
0.72867,1.35006E-3,3,19.417667,19.044458,18.940029,18.901428,18.722065,0.030458,0.022252,0.02193,0.020628,0.032561
3.70565,5.03001E-4,4,22.723112,21.383783,20.315647,20.215168,20.266151,0.395295,0.051963,0.030016,0.034039,0.103515
3.2201,8.13995E-4,4,24.381132,19.770647,19.430367,19.200144,19.10251,0.534847,0.023801,0.020909,0.024146,0.044107
2.07119,1.25836E-3,3,19.037809,19.277464,19.196966,18.937681,18.736506,0.025787,0.024589,0.018307,0.020596,0.033948
3.354,1.0134E-3,4,21.91288,19.261204,18.789305,18.58671,18.429995,0.168839,0.0266,0.018057,0.014411,0.030282
1.79819,2.77434E-3,3,19.255911,19.096518,18.92223,18.72608,18.659597,0.025411,0.028058,0.022716,0.020836,0.039837
1.39699,2.77887E-3,3,19.120649,19.058767,18.916597,18.905783,18.959578,0.027402,0.02055,0.043149,0.025783,0.043063
1.05834,1.49583E-3,3,19.236519,19.149748,18.948038,18.87163,18.711136,0.028563,0.027835,0.017661,0.024722,0.047159
2.09398,1.6192E-3,3,18.907738,19.02165,19.024078,18.896446,18.724651,0.025864,0.03144,0.026893,0.023258,0.032245
1.14799,1.27897E-3,3,19.266865,19.438658,19.026775,18.934605,19.063173,0.027085,0.032132,0.026938,0.023454,0.038626
1.38635,2.25645E-3,3,19.094469,19.173485,18.837568,18.803175,18.914806,0.024947,0.022057,0.020325,0.02362,0.032792
1.37583,1.5144E-3,3,19.348177,19.241684,19.032734,18.947401,18.857286,0.028214,0.022134,0.020751,0.023826,0.031573
3.0087,7.41718E-4,4,20.76281,19.388475,19.187391,19.067858,19.0396,0.072858,0.02257,0.02134,0.024377,0.035481
1.94304,1.65746E-3,3,18.983648,19.014277,19.069876,18.861656,18.709524,0.024121,0.024647,0.020156,0.018862,0.037512
3.05539,7.45323E-4,4,21.563135,19.320982,19.027834,18.968294,18.894341,0.153635,0.016987,0.018438,0.018605,0.036359
1.02268,2.63616E-3,3,19.251612,19.135582,18.887348,18.932058,18.874187,0.034074,0.026377,0.018713,0.029322,0.035462
2.19679,1.7152E-3,3,19.372057,19.063404,18.986134,19.048027,18.920826,0.032344,0.022328,0.015858,0.018666,0.036651
1.88552,4.32299E-4,3,19.118109,19.201258,19.331741,18.875671,18.858648,0.031348,0.016392,0.019329,0.019994,0.035541
1.67682,1.58236E-3,3,19.597784,19.453896,19.398323,19.134266,19.098753,0.035779,0.024162,0.015265,0.017448,0.04298
1.64807,1.83789E-3,3,19.143049,19.067812,19.033777,18.804861,18.784523,0.026533,0.020766,0.014344,0.018717,0.036784
2.49411,1.79854E-3,3,21.946358,19.952379,18.915619,18.323547,17.925163,0.206368,0.026023,0.021386,0.022276,0.028012
1.12728,2.14129E-3,3,19.363876,19.355743,19.066458,19.088676,19.181643,0.032581,0.024764,0.052541,0.02648,0.051465
3.47057,7.07072E-4,3,25.367718,20.469791,19.456583,19.327333,19.149242,0.869864,0.034716,0.01717,0.017452,0.041534
0.855992,1.70437E-3,3,19.454634,19.140955,18.965473,18.969757,18.776524,0.036104,0.020772,0.017565,0.017697,0.035584
3.84737,6.09952E-3,4,24.169956,20.370907,18.841511,18.940817,18.827705,0.971518,0.026636,0.017202,0.01847,0.03276
2.44422,1.29098E-3,3,20.157078,19.552809,19.08371,18.923443,18.744911,0.050053,0.021262,0.015035,0.019418,0.035039
2.92319,8.41524E-4,4,21.43627,19.596424,19.259636,19.004965,18.925726,0.129757,0.020236,0.022722,0.020776,0.042312
1.79724,1.62769E-3,3,19.782461,19.414417,19.324713,19.04133,18.912319,0.039906,0.021679,0.016763,0.016563,0.041299
3.95893,7.4266E-4,4,24.843056,21.735569,20.356775,20.213287,20.253565,1.074047,0.057082,0.026197,0.029852,0.100079
1.4774,1.43782E-3,3,19.328821,19.161226,19.078341,18.879957,18.904808,0.02995,0.023886,0.017868,0.018237,0.038238
4.03819,6.92639E-4,3,23.384804,21.831966,20.060608,19.955303,20.152834,0.663753,0.058091,0.024027,0.028634,0.099831
1.45879,1.74786E-3,3,19.354818,19.091114,18.804707,18.615467,18.620365,0.033565,0.017102,0.01738,0.013073,0.031101
3.42523,6.38403E-4,4,23.855864,20.773163,20.055798,19.930651,19.818785,0.734811,0.025956,0.029926,0.031907,0.064714
3.01476,1.05044E-3,3,21.900047,19.829506,19.525694,19.590609,19.344442,0.167595,0.017764,0.019267,0.024535,0.052784
1.53481,2.03669E-4,3,19.425076,19.226076,19.033901,18.720619,18.886097,0.039522,0.021887,0.021083,0.026884,0.036946
0.786133,1.24535E-3,3,19.579622,19.05183,18.894108,19.016033,18.703777,0.034445,0.020949,0.017839,0.018956,0.037291
3.26512,6.2779E-4,4,24.111345,20.847494,20.326265,20.069845,20.136011,0.849375,0.030535,0.02647,0.03122,0.094175
1.39575,1.78811E-3,3,19.34643,19.228222,19.075579,19.057972,19.098141,0.02922,0.017365,0.018261,0.017982,0.045152
1.65622,2.59958E-3,3,19.687023,19.379496,19.152262,18.915138,18.932465,0.035387,0.017837,0.018525,0.01733,0.040091
3.64057,1.09368E-3,3,23.395708,20.907253,19.593367,19.530796,19.685253,0.562461,0.033653,0.022778,0.021301,0.066141
1.43706,1.39344E-3,3,19.388725,19.399811,19.153286,19.063786,19.125906,0.030102,0.017862,0.019712,0.022532,0.057103
1.44362,2.03468E-3,3,19.31863,19.167398,18.886448,18.718458,18.69495,0.030191,0.0181,0.021547,0.037882,0.036544
3.71852,2.77294E-3,3,25.096857,21.177542,20.17746,20.072037,20.002155,0.796364,0.035577,0.028133,0.044066,0.088517
1.72994,1.82921E-3,3,19.407965,19.263365,19.267183,18.996908,19.046028,0.030924,0.017544,0.021163,0.02221,0.045959
3.29587,1.0221E-3,3,23.372904,20.260633,19.784328,19.751657,19.833588,0.570788,0.02275,0.022579,0.025538,0.079688
1.99067,1.63202E-3,3,19.304707,19.258125,19.314617,19.131552,18.973415,0.028071,0.02548,0.016884,0.019257,0.041383
3.1413,9.82257E-4,4,22.841391,20.382788,20.243027,20.004774,19.836246,0.379316,0.021887,0.030432,0.031551,0.088838
1.19912,1.44191E-3,3,19.216675,19.156179,19.028448,19.102919,19.281305,0.026996,0.018932,0.020506,0.025869,0.057399
1.55187,1.70735E-3,3,20.070713,19.58185,19.216221,18.89155,18.922325,0.044003,0.020249,0.02105,0.025074,0.043647
3.25446,1.02017E-3,4,22.78998,19.18708,18.666447,18.549608,18.565248,0.40424,0.023612,0.021372,0.01331,0.035446
2.4073,1.76088E-3,4,19.716801,19.036016,19.133038,19.083221,18.932341,0.035427,0.018355,0.014116,0.017997,0.041872
1.59438,1.90549E-3,3,19.412298,19.169569,19.013849,18.719419,18.765108,0.029582,0.014131,0.023031,0.019756,0.038027
0.939914,1.18043E-3,3,19.661839,19.349312,19.060347,19.019197,18.78664,0.035368,0.016271,0.025396,0.018243,0.038391
1.93268,2.12986E-3,3,19.116461,19.073872,19.010704,18.81991,18.82304,0.036087,0.018414,0.020789,0.017541,0.042861
3.02349,9.72051E-4,4,23.782743,20.524189,20.191891,20.201309,20.04458,0.750826,0.025657,0.030726,0.031607,0.105878
1.5521,1.55406E-3,3,19.714838,19.446062,19.2131,18.935421,19.015196,0.03768,0.016625,0.017834,0.015735,0.045378
3.1546,1.37765E-3,4,22.829409,20.454456,20.19272,20.065781,20.155645,0.423376,0.020813,0.026098,0.029412,0.116423
