z,zErr,specClass,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z
-1.31848E-3,1.04504E-4,1,24.634283,20.818235,20.319624,20.152357,20.063372,1.713416,0.319846,0.739938,1.942219,0.101557
2.93949E-5,1.20918E-4,1,24.237658,20.838171,20.037157,19.743969,19.527601,1.103219,0.033822,0.02089,0.023556,0.070771
-2.28369E-4,1.40373E-4,1,22.645185,21.298811,19.375971,18.794325,18.479965,0.302178,0.072885,0.017223,0.019411,0.027763
3.55208E-4,1.57241E-3,1,25.54257,21.386841,20.363874,20.084702,19.925333,0.943755,0.048672,0.029401,0.031859,0.095701
-6.66616E-4,3.03661E-4,1,23.691357,20.655701,19.877295,19.669264,19.4618,0.825712,0.029574,0.022545,0.026969,0.055793
1.1053E-4,2.59909E-4,1,22.749466,21.398682,20.193493,19.88036,19.923521,0.502209,0.056245,0.026208,0.025925,0.110563
2.24013E-4,7.61678E-5,1,21.61339,19.504576,18.423338,18.139439,17.738686,0.186464,0.017451,0.025586,0.027499,0.026577
-4.21421E-4,2.44895E-4,1,22.725729,20.415258,19.378223,19.13805,18.794867,0.498958,0.02418,0.027888,0.029925,0.045389
7.88715E-5,1.46724E-4,1,21.756708,21.45619,20.027767,19.918568,19.897776,0.177685,0.047443,0.026812,0.024374,0.098063
6.26947E-5,1.3771E-4,1,22.622746,20.585213,20.297813,20.082092,20.220625,0.500183,0.03696,0.033181,0.033447,0.144666
-1.65754E-4,1.38625E-4,1,23.824236,21.131897,20.544268,20.241014,20.396999,1.092862,0.044546,0.038688,0.036152,0.174604
1.09461E-4,8.57834E-5,1,23.052147,20.529316,19.473728,19.142717,19.239065,0.632131,0.031617,0.021666,0.021213,0.152853
-3.35327E-4,2.05279E-4,1,25.498198,21.072927,20.21653,19.923256,19.756964,1.200427,0.037206,0.025109,0.031902,0.111973
-1.73628E-4,1.11532E-4,1,21.834936,20.397108,19.840061,19.687706,19.532677,0.162833,0.023749,0.01953,0.021946,0.062737
-4.19128E-5,7.58251E-5,1,22.841898,20.042528,19.062744,18.574934,19.089394,0.604918,0.034387,0.040284,0.055194,0.146646
3.8406E-4,1.12727E-4,1,25.296608,20.903847,20.025625,19.717564,19.416071,1.273872,0.032183,0.021982,0.028505,0.082312
1.30816E-5,2.03774E-3,1,25.045355,21.050478,20.267126,19.997087,19.743864,1.434876,0.03625,0.029919,0.035285,0.108229
3.8534E-4,8.23945E-5,1,20.908957,19.618425,19.300196,18.891376,18.80361,0.099509,0.016512,0.023782,0.017483,0.044091
3.90547E-4,1.93746E-4,1,24.505205,20.949627,19.995218,19.694647,19.527792,0.928934,0.03508,0.025467,0.02495,0.052097
3.87949E-5,1.66641E-4,1,19.592951,19.082441,19.030815,19.057676,19.191355,0.031266,0.01453,0.018258,0.015429,0.041849
-6.03113E-4,9.29607E-5,1,22.272905,20.555473,19.900805,19.646389,19.54838,0.281785,0.024436,0.023887,0.022418,0.067672
1.09593E-4,1.537E-4,1,19.711466,19.173273,19.078691,19.072233,19.096401,0.039977,0.025476,0.022298,0.020595,0.047603
-2.95262E-6,1.41787E-4,1,22.446878,20.394564,19.02434,19.169056,18.036226,0.286003,0.023894,0.018334,0.03476,0.0217
-9.82629E-5,8.47053E-5,1,23.818916,20.374258,19.564598,19.325127,19.104656,0.876319,0.023174,0.018217,0.017164,0.047417
-2.25844E-5,1.39752E-4,1,24.420471,21.000425,20.129078,19.816717,19.700653,1.263378,0.036291,0.024617,0.022679,0.058551
-5.99841E-4,2.71086E-3,1,24.508234,22.235416,20.750772,20.207716,20.280531,1.265564,0.090337,0.037807,0.032556,0.131925
2.73487E-4,1.14647E-4,1,21.270653,19.63163,19.36838,19.496344,20.225937,0.164401,0.020388,0.020298,0.040433,0.214471
7.67069E-4,1.03914E-4,1,23.206678,20.737331,19.813305,19.398798,19.234352,0.747274,0.036132,0.026359,0.026503,0.071734
-3.83232E-4,2.33806E-4,1,20.549654,20.344088,20.667696,21.021971,21.05961,0.077913,0.033494,0.038269,0.062908,0.313343
-1.47855E-4,2.45383E-4,1,25.133041,21.36911,20.383322,20.071663,19.753119,1.281332,0.053563,0.028531,0.031253,0.103756
1.39613E-3,2.72986E-4,1,19.325851,19.247261,19.40477,19.594618,19.870813,0.03063,0.014381,0.016933,0.023349,0.08775
-2.75929E-4,1.3024E-4,1,23.952259,20.878986,20.132769,19.829149,19.730871,1.078795,0.034227,0.024275,0.022394,0.060158
-3.39393E-4,1.28308E-4,1,21.01524,19.461941,19.483034,19.638536,19.747215,0.124213,0.018484,0.022335,0.029183,0.097894
-1.29194E-4,4.73482E-4,1,20.186653,19.843599,20.003859,20.223244,20.726749,0.053925,0.018957,0.020152,0.033315,0.224968
3.43753E-6,1.60679E-4,1,19.429741,19.094412,19.010637,19.04143,19.214233,0.032328,0.011458,0.032006,0.030877,0.042158
-3.33174E-4,1.56223E-4,1,20.748552,19.487591,19.631233,19.7901,19.90062,0.078991,0.017541,0.021338,0.024927,0.105459
-2.58445E-4,1.82698E-4,1,23.74954,21.876078,20.103846,19.114349,18.683086,1.20011,0.081322,0.031459,0.021895,0.039493
-1.91967E-4,8.70437E-5,1,23.399761,22.488903,22.211821,20.242878,20.026304,0.454572,0.257742,0.74236,0.194746,0.183297
3.1294E-4,1.72573E-4,1,25.681213,21.628181,19.919968,19.45018,19.275822,1.056873,0.073499,0.029545,0.028047,0.051655
-1.17083E-3,7.7322E-5,1,20.980663,19.536413,19.150288,19.024731,18.990503,0.092036,0.026987,0.019528,0.035014,0.043741
3.23931E-4,7.35538E-5,1,22.902067,21.114771,20.670744,20.34132,21.63833,20.294395,12.128599,9.187088,7.87292,25.245268
6.89474E-4,1.80326E-3,1,23.899162,22.704205,21.00983,20.214632,20.297688,0.942028,0.167762,0.053089,0.042702,0.150643
-6.31127E-6,7.07305E-5,1,21.514631,19.175346,19.467356,18.107058,17.901718,0.15123,0.027399,0.022105,0.033345,0.023081
2.62109E-4,2.51875E-4,1,24.33073,21.202587,20.406971,20.100393,19.643106,1.251105,0.045406,0.028283,0.034478,0.081277
1.76154E-4,1.49553E-4,1,22.780241,20.904591,19.527275,18.933159,18.635134,0.334438,0.032499,0.021008,0.020156,0.027965
3.52101E-5,1.43149E-4,1,22.633524,22.004057,21.329878,20.536438,20.786472,0.343929,0.14587,0.079708,0.359785,0.190316
1.1693E-3,8.4846E-5,1,20.356148,19.359896,20.593287,18.913771,18.90662,0.088175,0.023717,0.05168,0.024472,0.041731
6.04553E-5,2.0213E-4,1,23.678131,21.833687,20.43292,19.798187,19.146515,0.699748,0.058632,0.029756,0.025345,0.042815
6.792E-5,6.86323E-5,1,19.301702,19.686094,18.02425,17.947306,17.908463,0.038236,0.035292,0.018944,0.023734,0.024311
-3.62087E-4,6.62146E-5,1,21.560476,19.471395,18.959135,18.3964,18.204966,0.125859,0.016162,0.042473,0.017641,0.023189
-2.10737E-4,1.24819E-4,1,18.72591,19.026901,19.467529,19.8508,20.480442,0.023368,0.016441,0.018605,0.023624,0.138216
7.16169E-4,1.26594E-4,1,23.167219,20.892477,20.459198,20.186781,20.133793,0.939558,0.038199,0.031259,0.03403,0.143613
2.73624E-4,8.07218E-5,1,24.478455,20.369461,19.573942,19.257568,19.092613,1.180719,0.02345,0.019042,0.016417,0.052579
1.7745E-5,1.66912E-3,1,25.570389,21.305643,20.576283,20.23876,20.183319,0.917234,0.043404,0.029381,0.033598,0.140333
5.56305E-4,3.4366E-4,1,24.393644,22.174503,20.359701,19.817898,19.338409,0.981215,0.096424,0.038617,0.036416,0.046042
4.11205E-4,1.38122E-4,1,20.039703,19.863911,19.94396,20.095779,20.507807,0.046016,0.018327,0.021035,0.029694,0.216654
-9.74314E-5,2.6404E-3,1,25.241186,21.451956,20.358799,19.984573,19.371332,1.096759,0.053238,0.026845,0.027557,0.075371
6.72546E-5,1.06472E-4,1,20.224651,19.969782,19.733091,19.605335,19.342846,0.06353,0.030671,0.036233,0.029385,0.059154
1.21835E-4,1.91579E-4,1,19.614208,19.058044,18.828445,18.801065,18.763628,0.035266,0.015193,0.016279,0.017919,0.032762
-1.38494E-4,6.2369E-5,1,21.255793,20.279644,18.994267,19.061327,19.170759,2.838646,5.818266,3.048571,3.720717,4.703541
1.18394E-3,9.46414E-5,1,20.493153,19.378965,19.766415,18.593775,18.479307,0.064223,0.022236,0.032536,0.021057,0.033117
-2.88794E-4,1.02037E-4,1,20.290586,19.108006,19.060381,19.120232,19.137405,0.04917,0.020404,0.020782,0.031771,0.041044
2.6897E-4,1.40649E-4,1,23.967422,21.04707,20.319916,20.030216,19.91795,0.746891,0.035725,0.026868,0.029359,0.070189
-2.15654E-6,7.69208E-5,1,21.918591,19.711685,18.486946,18.089693,17.828465,0.181704,0.025043,0.02105,0.021961,0.020281
-4.76425E-4,9.43579E-5,1,23.655317,20.710878,20.017645,19.771681,19.688589,0.733188,0.031396,0.022028,0.029202,0.065153
-2.17964E-4,1.37791E-4,1,22.886223,20.202553,18.561636,17.890192,17.435261,0.390525,0.021972,0.0175,0.013677,0.018251
-3.93627E-5,1.08252E-4,1,23.13773,20.810953,19.768429,19.366467,19.917149,0.442916,0.029956,0.019499,0.018545,0.296898
-1.5795E-4,9.40192E-5,1,23.760265,20.707159,19.996025,19.767721,19.642279,0.801133,0.029163,0.022115,0.024814,0.066579
-9.67345E-5,1.84025E-4,1,24.641857,23.122921,21.62438,20.214439,20.037024,0.939694,0.622112,0.566999,0.186159,0.184897
-4.27564E-4,2.42206E-4,1,23.22788,21.342646,20.208027,19.718885,19.869762,0.53751,0.045973,0.026719,0.02718,0.125469
2.67449E-4,5.00288E-4,1,19.346107,19.251141,19.245262,18.749891,18.265068,0.027935,0.023109,0.018948,0.022383,0.024324
-1.56922E-4,1.20676E-4,1,21.461386,20.418249,19.575413,18.825239,18.868431,0.463438,0.485392,0.30533,0.23624,0.171955
2.61711E-4,1.35464E-4,1,22.962343,21.645262,21.149782,20.89493,20.812016,0.722121,0.05798,0.055639,0.061643,0.150817
-5.342E-4,1.90653E-4,1,22.587687,19.926495,19.388212,19.44783,19.551153,0.33805,0.01929,0.019633,0.025405,0.065154
-1.29681E-4,6.30835E-5,1,21.406399,19.516376,18.642498,18.649231,18.206831,0.118665,0.024424,0.013153,0.021588,0.032656
-1.30866E-4,7.1162E-5,1,21.207346,19.813181,18.189087,17.854774,17.625364,0.116795,0.026129,0.015007,0.012019,0.024949
1.13666E-4,2.81482E-4,1,25.152979,21.252165,20.399035,20.092331,19.85405,0.935413,0.035261,0.0287,0.024765,0.083981
-5.96655E-4,2.48646E-4,1,19.720631,19.806654,19.928333,20.140175,20.25684,0.040048,0.03801,0.026536,0.037286,0.120711
-4.54028E-4,1.56621E-4,1,23.203674,20.721947,20.311577,20.227915,20.163763,0.663051,0.089138,0.116837,0.134204,0.20527
3.1587E-4,8.46443E-5,1,23.182322,20.670702,19.491686,19.1668,18.824373,0.660766,0.032633,0.020896,0.017143,0.036224
1.10036E-3,4.68268E-4,1,22.755892,21.951435,20.691971,20.240025,20.330688,0.453828,0.075015,0.03104,0.028011,0.132997
8.69598E-5,3.51543E-4,1,19.400055,19.446493,19.886538,20.133947,20.622616,0.038337,0.02891,0.024661,0.036712,0.18676
6.92471E-5,7.26452E-5,1,21.972879,19.645634,18.508827,18.1138,18.13114,0.233319,0.01879,0.017422,0.018678,0.028147
-1.47135E-3,9.1415E-5,1,20.714745,19.389936,19.054325,19.010592,18.690956,0.081187,0.026473,0.020355,0.024792,0.034175
2.43984E-4,8.53428E-5,1,20.211916,19.049129,18.760302,18.593586,18.619654,0.066616,0.019728,0.017231,0.015409,0.04229
-1.7333E-4,1.0419E-4,1,23.928419,21.084881,20.408712,20.13492,19.723133,1.177301,0.035208,0.033076,0.036329,0.096406
2.0926E-4,1.87665E-4,1,21.315722,20.242058,20.195377,20.253704,20.498484,0.110699,0.021924,0.025246,0.037666,0.1332
-1.45951E-4,9.85981E-5,1,22.841827,21.495703,19.783873,19.400196,19.246691,0.353961,0.170177,0.019018,0.018844,0.039957
-6.17933E-5,2.5557E-4,1,22.417177,19.601152,17.921951,17.338381,17.080671,0.404782,0.037304,0.035304,0.030397,0.021884
-1.0654E-5,6.84966E-5,1,24.633074,19.431973,19.150978,19.164532,22.846857,1.555628,2.608102,2.87087,3.827466,0.849659
3.7636E-4,2.1677E-4,1,23.440592,20.658485,20.022043,19.149189,18.86554,0.568779,0.038688,0.03831,0.020181,0.050056
-1.95886E-4,1.14344E-4,1,25.654818,21.132944,20.3578,20.100473,19.826197,0.733828,0.039281,0.028377,0.036489,0.083181
-1.83825E-4,2.55913E-4,1,22.371183,20.420483,19.081772,18.597874,18.335514,0.333145,0.025028,0.014151,0.014119,0.032751
-2.77402E-4,1.31271E-4,1,23.21316,20.912798,19.219568,18.291471,17.691927,0.573189,0.033875,0.017384,0.019113,0.018692
3.27396E-5,1.12961E-4,1,24.851154,21.107731,20.229286,19.879499,19.718327,1.346001,0.03785,0.025814,0.027202,0.095763
2.12551E-4,1.0965E-4,1,24.218554,21.099682,20.348879,20.101921,19.963171,1.155499,0.039736,0.026613,0.029765,0.069726
1.61602E-3,1.74083E-4,1,21.794754,21.522038,20.860348,20.540758,20.583286,0.196991,0.053197,0.044508,0.042343,0.160242
-9.1303E-5,6.07039E-5,1,22.634405,20.646307,19.576725,19.458855,20.883995,7.707094,11.660876,6.065473,6.268085,21.618771
5.29702E-5,9.8083E-5,1,20.682116,19.264805,19.157831,19.129019,19.094715,0.08028,0.014712,0.02014,0.019062,0.050923
1.04056E-4,8.9607E-5,1,20.237379,19.625227,19.291798,19.14809,19.11899,0.067211,0.019019,0.023242,0.030276,0.053249
-1.01572E-4,2.61762E-4,1,19.324715,19.284042,19.392689,18.920668,18.456053,0.02961,0.015927,0.021471,0.01848,0.027925
6.88665E-5,2.4419E-4,1,23.03816,20.192259,19.257404,18.902569,18.353363,0.741827,0.031249,0.028524,0.03178,0.034119
4.59414E-4,1.31213E-4,1,22.867367,21.061523,19.76614,19.557354,19.049479,0.778562,0.055709,0.035799,0.047038,0.054855
2.86855E-4,1.03514E-4,1,25.320591,20.894674,20.001169,19.70565,19.386623,0.950529,0.042363,0.031168,0.033633,0.059578
-2.69408E-4,7.4146E-5,1,21.285402,20.033031,18.79266,18.501907,18.496908,0.133003,0.071156,0.03029,0.029714,0.038101
7.07413E-6,1.5246E-4,1,19.581253,19.073454,19.034859,18.996624,19.051794,0.034896,0.019372,0.023002,0.016734,0.04218
-3.23308E-4,1.12912E-4,1,22.118834,20.051439,19.838728,19.141731,18.984737,0.202254,0.033372,0.035304,0.020664,0.038331
1.24973E-4,7.63211E-5,1,22.605297,19.881544,19.243029,18.945055,18.790192,0.467944,0.075104,0.055555,0.050669,0.063904
1.99708E-5,8.31924E-5,1,20.356489,19.335756,19.417482,18.793964,18.768585,0.047905,0.019096,0.028041,0.024321,0.031659
-3.65434E-4,8.36486E-5,1,20.131742,19.135708,18.746046,18.584696,18.552101,0.054389,0.013968,0.018209,0.013862,0.036094
6.4127E-5,1.31528E-4,1,20.4014,19.208723,19.214447,19.244734,19.261734,0.061986,0.016075,0.018509,0.016949,0.059559
3.32088E-4,1.18796E-4,1,20.355616,19.034796,19.156704,19.281807,19.349195,0.064136,0.013871,0.03073,0.022654,0.051209
-6.16977E-6,7.59625E-5,1,20.224791,19.281878,19.514645,18.795588,18.80974,0.049098,0.015754,0.029593,0.019187,0.037718
-9.49798E-4,1.57373E-4,1,21.350176,20.236292,20.163961,20.189281,20.107899,0.138374,0.025001,0.024756,0.033582,0.132656
-2.44808E-4,1.3907E-4,1,24.217245,20.982952,20.208885,19.944117,19.738665,1.270117,0.041846,0.025727,0.028431,0.095597
-3.80069E-4,3.51244E-4,1,25.925833,21.452303,20.490084,20.144871,20.087091,0.758617,0.044373,0.030728,0.033128,0.131455
-1.71337E-4,1.32023E-4,1,23.723843,21.048443,20.448851,20.13608,20.025236,1.016687,0.03288,0.029954,0.033168,0.125362
9.10258E-4,8.39695E-5,1,20.085131,19.203888,18.89464,18.755068,18.678045,0.051979,0.019729,0.02338,0.020334,0.043491
1.10376E-3,3.8982E-4,1,20.563009,20.353617,20.680819,20.973982,21.51543,0.063688,0.023984,0.040148,0.07496,0.351461
-2.2287E-5,1.24709E-4,1,20.342747,19.265303,19.26935,19.296906,19.338501,0.057256,0.028967,0.020373,0.02046,0.052309
-3.42182E-5,1.4595E-4,1,19.81015,19.374825,18.631546,18.036179,17.690729,0.0398,0.018246,0.013187,0.018416,0.023118
-1.39937E-4,7.17018E-5,1,21.253033,19.125568,17.999317,17.499336,17.251514,0.13523,0.0173,0.021908,0.015768,0.017926
5.1333E-5,1.33571E-4,1,22.864153,21.556587,19.819387,19.144899,18.793726,0.551117,0.062698,0.025152,0.02226,0.05081
3.32622E-4,4.97557E-4,1,20.725695,20.401138,20.668615,20.846405,21.185389,0.077535,0.030597,0.034855,0.054849,0.259395
1.52995E-4,3.79957E-4,1,19.976971,19.974091,20.285625,20.557714,21.218851,0.046558,0.019774,0.029765,0.04635,0.29141
-3.57963E-4,7.85003E-5,1,21.747816,19.190596,18.006279,17.536501,17.532513,0.126865,0.031026,0.015055,0.017943,0.027674
2.31965E-4,1.11994E-4,1,20.127636,19.109289,19.087824,19.127453,19.255016,0.045727,0.017014,0.01434,0.016543,0.043969
3.97994E-5,2.55088E-3,1,24.546141,21.119562,20.332233,20.037674,19.612282,1.3296,0.045326,0.036471,0.039825,0.093064
-9.3078E-4,2.99502E-4,1,23.606369,21.433174,19.724709,19.010382,18.640543,0.559042,0.046864,0.019489,0.020379,0.031368
7.67922E-4,9.49329E-5,1,20.618748,19.380754,19.108295,19.097351,18.731976,0.082886,0.026406,0.032105,0.030335,0.037456
6.66696E-4,1.60436E-4,1,23.687916,21.596226,19.661669,18.940954,18.40089,0.884295,0.122815,0.026665,0.029089,0.029758
-2.0357E-4,9.66495E-5,1,25.103163,21.385576,19.614834,19.10994,18.788363,0.844195,3.387493,0.941541,0.70107,0.599529
-2.10429E-4,1.50671E-4,1,24.18425,21.230843,20.48876,20.233646,20.216049,1.10168,0.040597,0.03409,0.033316,0.117157
2.12589E-5,8.23677E-5,1,23.774916,20.075708,19.292019,18.984152,18.839159,1.268854,0.025311,0.018527,0.018312,0.044085
-4.58262E-4,1.46246E-4,1,23.881634,20.834438,19.104479,18.341892,17.853809,0.827194,0.033133,0.020797,0.018268,0.02329
-2.68072E-5,7.35208E-5,1,22.200459,20.227533,18.93652,18.705008,18.364067,1.072967,3.997378,1.875005,1.966442,1.683025
4.20828E-4,1.22878E-4,1,20.445482,19.383987,19.378962,19.405619,19.481672,0.048791,0.02607,0.014794,0.022997,0.052703
8.04064E-4,1.17677E-5,1,20.330927,19.814117,19.230913,19.101957,18.835068,0.077051,0.627086,1.362037,1.97335,1.413535
-1.51115E-4,6.55083E-5,1,21.467947,19.197721,18.018744,17.732683,17.535053,0.180635,0.042567,0.027587,0.026774,0.019211
1.9218E-4,4.36325E-4,1,19.953455,19.663172,19.989611,20.250086,20.610426,0.041408,0.03029,0.02413,0.033956,0.128513
-1.27172E-5,2.70091E-4,1,23.554401,21.894522,20.426535,19.746807,19.310074,0.791894,0.077136,0.027632,0.023047,0.061844
7.38109E-4,1.0892E-4,1,23.334925,20.676357,20.065641,19.810125,19.664869,0.802019,0.032322,0.038486,0.030249,0.074085
-1.74507E-4,1.3426E-4,1,23.802921,20.5105,18.818357,17.892052,17.394838,0.895422,0.024213,0.015142,0.019869,0.021297
3.43644E-4,1.88252E-4,1,19.714363,19.300896,19.207844,19.216799,19.269217,0.054483,0.021023,0.019097,0.024072,0.054091
-4.85041E-5,3.49337E-4,1,20.659716,20.307638,20.390097,20.663158,20.873438,0.057379,0.032764,0.02597,0.044824,0.166118
6.77255E-5,1.17595E-4,1,24.430998,21.140545,20.537716,19.352516,19.0961,0.880042,0.033551,0.048047,0.020439,0.043519
-4.3832E-4,3.11774E-4,1,24.259659,20.877306,20.157333,20.029305,19.879824,1.181631,0.036002,0.024262,0.030104,0.094727
7.03498E-4,1.88782E-3,1,24.094452,21.088194,20.52249,20.236284,20.164803,1.285324,0.043314,0.042508,0.052369,0.160931
4.81435E-4,1.58563E-4,1,24.756233,21.604404,19.808716,18.758959,18.171789,0.938122,0.054114,0.020137,0.01833,0.022224
1.95909E-4,5.76733E-4,1,20.587116,20.172028,20.502422,20.567886,21.381979,0.079482,0.024377,0.042153,0.050213,0.336898
-1.51683E-4,1.43084E-4,1,20.749704,19.608847,19.334862,19.096233,19.128971,0.087833,0.021141,0.026771,0.028449,0.05079
-1.00832E-4,9.91554E-5,1,22.893839,20.347647,19.77422,19.505363,19.483124,0.521125,0.039043,0.026659,0.02882,0.091474
4.80422E-5,7.56693E-5,1,21.821583,19.63763,18.50831,18.113295,17.877172,0.210738,0.019965,0.015331,0.015863,0.027326
-3.48798E-4,1.4865E-4,1,20.544916,20.229727,20.538919,20.953051,21.093979,0.077042,0.026714,0.033045,0.058079,0.223588
-2.1104E-4,3.85108E-4,1,22.416454,19.956648,18.628044,18.168297,17.821297,0.280667,0.038981,0.022804,0.01742,0.018115
-8.83446E-4,4.04981E-4,1,25.2346,21.556828,20.509663,20.217899,19.889336,0.964875,0.079613,0.058728,0.066025,0.101839
4.06633E-5,6.81265E-5,1,21.779263,21.22731,18.577896,18.177874,17.98947,0.167242,0.133387,0.017745,0.021045,0.023765
-2.03187E-5,1.68995E-4,1,22.772322,20.632862,19.109161,18.686815,18.336807,0.440445,0.029705,0.026337,0.023045,0.02796
-2.62147E-5,6.18365E-5,1,25.644108,23.176525,20.148636,20.293734,18.725027,9.126482,19.238855,6.810011,4.021183,2.653978
-3.0662E-4,1.07445E-4,1,20.428715,19.16964,19.017675,18.988544,18.946751,0.051072,0.016708,0.021916,0.023311,0.034686
-1.44039E-4,1.54352E-4,1,19.690794,19.203728,19.136536,19.127058,19.260086,0.039118,0.025668,0.015782,0.029954,0.047676
1.00734E-3,1.26674E-4,1,20.052197,19.024235,19.011219,19.115555,19.101789,0.058289,0.01371,0.013517,0.021968,0.062317
-2.47925E-4,3.56685E-4,1,25.5634,21.008459,20.076122,19.737459,19.546938,1.079539,0.03768,0.027549,0.027715,0.089285
-4.85078E-4,2.85122E-4,1,23.78434,20.978996,20.326626,20.09252,19.784502,0.815216,0.030647,0.029143,0.028844,0.078404
2.96386E-4,1.36574E-4,1,20.272203,20.121563,20.316504,20.446657,20.503826,0.057506,0.021237,0.030862,0.045251,0.152746
-2.78757E-5,6.46469E-5,1,21.532177,19.33919,18.424532,18.26791,17.96282,0.151589,0.013611,0.019716,0.024391,0.024507
1.49233E-3,1.2439E-4,1,21.600149,20.141502,19.86845,19.632973,19.126297,0.20229,0.027391,0.028655,0.02466,0.051813
-2.11957E-4,7.14631E-5,1,20.604055,19.651201,18.338364,18.619865,18.090542,0.078933,0.048637,0.02606,0.032608,0.027743
4.94819E-5,1.88454E-4,1,23.61714,21.972878,20.286409,19.693317,19.476635,0.595473,0.068267,0.029159,0.0257,0.048734
-1.8303E-4,1.49843E-4,1,23.948629,21.242525,19.425211,18.597202,18.125206,0.833193,0.036849,0.016425,0.018716,0.02739
1.72794E-4,4.1616E-4,1,19.573198,19.142897,19.287378,19.488167,19.684496,0.037943,0.027338,0.016498,0.021978,0.063036
1.55265E-4,4.29516E-4,1,19.455713,19.094229,19.184589,19.392792,19.645393,0.028277,0.022926,0.016076,0.017311,0.061338
1.29993E-4,2.10799E-4,1,23.618961,21.065517,19.502092,18.978243,18.756073,0.65188,0.035902,0.016866,0.017294,0.033524
8.54123E-4,1.29557E-4,1,21.937815,19.460958,17.782257,16.949907,16.460543,0.270506,0.018177,0.014863,0.024542,0.017924
1.34814E-3,4.96038E-4,1,24.780996,21.343973,20.529375,20.219234,20.042826,1.292498,0.044865,0.0297,0.032981,0.11403
3.48506E-4,1.17885E-4,1,20.66424,21.490015,19.410503,19.262552,19.274549,0.060856,0.130666,0.01689,0.019429,0.04126
-1.37301E-4,1.28008E-3,1,24.611956,21.1973,20.070307,19.570221,19.714306,1.057836,0.041711,0.021983,0.02326,0.106733
5.11009E-5,7.10574E-5,1,23.243486,20.136166,19.338049,19.032631,18.914618,0.693631,0.021443,0.018937,0.015564,0.046273
-2.09137E-4,6.83348E-5,1,24.639061,22.396282,18.43442,19.220598,18.727764,1.028799,89.161667,3.328404,1.493988,5.769278
-4.63821E-4,1.34139E-4,1,20.754723,19.68371,19.471209,19.50478,19.4918,0.070417,0.025715,0.015802,0.022351,0.056415
-8.53008E-4,3.50366E-3,1,24.599876,21.206434,20.263569,19.969984,19.723577,1.0497,0.038218,0.022773,0.028661,0.067329
-5.33967E-4,1.35021E-4,1,23.95631,21.235903,20.436893,20.073387,18.564709,0.712678,0.036498,0.028348,0.030049,0.032858
-4.78137E-5,1.36137E-4,1,23.340679,21.039335,19.381405,18.75037,18.419634,0.456676,0.039112,0.020061,0.022834,0.030245
0,1.19071E-3,1,19.062355,19.136456,19.431326,19.748003,19.952492,0.027944,0.037242,0.021356,0.024319,0.072462
-6.64899E-4,1.98849E-4,1,19.650496,19.702366,19.853083,20.057392,20.30209,0.035908,0.023519,0.019473,0.030738,0.107199
-4.24155E-4,2.58217E-4,1,20.009464,20.078604,20.242718,20.492542,20.598701,0.034552,0.023324,0.022876,0.038572,0.120374
-4.0332E-5,2.3776E-4,1,23.443186,21.667976,20.175987,19.663815,19.059364,0.612332,0.045648,0.024023,0.025118,0.047901
-3.26087E-4,3.23858E-4,1,20.303461,19.888859,19.840576,19.834654,20.364267,0.058713,0.017752,0.020771,0.024963,0.242778
-6.73937E-4,1.29902E-4,1,24.133646,19.827099,18.124498,17.259642,16.792408,0.793657,0.025373,0.012974,0.013122,0.021024
-1.10252E-4,2.41935E-4,1,19.540905,19.101158,19.332251,19.559816,19.713945,0.032439,0.023002,0.020608,0.027114,0.065377
-2.48354E-3,8.96327E-5,1,20.922079,19.754343,19.203968,19.028843,18.876364,0.080806,0.034199,0.14343,0.050579,0.037371
-2.39488E-4,7.24007E-5,1,21.46698,19.066414,18.016808,17.575895,17.562845,0.133982,0.025402,0.011335,0.016828,0.024132
-8.90688E-4,1.02029E-4,1,20.700165,19.675682,19.481958,19.408504,19.48872,0.07523,0.02967,0.019174,0.023397,0.056472
5.70599E-4,2.37339E-4,1,23.122559,20.843197,19.471632,19.063498,18.860334,0.392085,0.029941,0.016297,0.019778,0.037895
-4.18426E-5,1.2519E-4,1,23.694958,20.978056,20.353058,20.193466,19.966713,0.905278,0.033324,0.036496,0.032836,0.082821
-2.81923E-5,6.20135E-5,1,20.088163,19.670151,17.903366,17.64366,18.122103,0.041276,0.091712,0.025085,0.026369,0.06072
2.92137E-5,1.49288E-4,1,25.604912,22.239037,20.325441,19.068233,18.357296,0.694128,0.070402,0.025881,0.017521,0.032493
8.7962E-5,1.92197E-4,1,20.176218,20.350098,20.599722,20.789608,21.364172,0.048793,0.03294,0.034858,0.056204,0.286979
-3.82851E-4,1.36585E-4,1,22.933313,20.318068,18.628359,17.905313,17.501255,0.317072,0.0236,0.014528,0.020698,0.02039
-2.09591E-4,4.1584E-4,1,19.625353,19.276899,19.610661,19.827374,20.14798,0.037772,0.026755,0.020748,0.029384,0.108973
7.34176E-5,8.03253E-5,1,21.291508,19.506554,19.709249,19.647041,19.301048,0.462119,0.214671,0.370932,0.425803,0.192037
1.71325E-6,1.42801E-4,1,25.66194,21.255098,20.322741,20.048229,19.706676,1.093956,0.044339,0.032869,0.031953,0.077597
-6.90767E-4,1.5941E-4,1,19.719894,19.868801,20.092028,20.15098,20.028664,0.03228,0.025811,0.024502,0.032458,0.09334
